date,report_org_code,org_code,activity,activity_short,state,township,beneficiaries,new_beneficiaries
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Minbu,20,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Minbu,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Chauk,21,21
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Chauk,19,19
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Myothit,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Myothit,23,23
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Yenangyaung,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Yenangyaung,20,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Natmauk,21,21
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Natmauk,21,21
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Salin,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Salin,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Pakokku,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Magway,Pakokku,26,26
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,20,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,22,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Taungtha,25,25
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Taungtha,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Meiktila,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Meiktila,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Wundwin,21,21
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Wundwin,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Thazi,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Thazi,20,20
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1824,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,241,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,532,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,819,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1490,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1080,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1563,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,513,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,233,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,626,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,546,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,199,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,420,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,262,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,199,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,306,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,129,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,201,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,434,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,350,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,134,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,350,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,287,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,575,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1059,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,259,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,210,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,204,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1066,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,936,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,344,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1091,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1929,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,364,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,358,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,3209,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1813,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,466,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,831,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,777,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,288,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,569,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,415,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,535,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,324,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,956,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1033,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1350,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,534,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,553,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1811,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,2522,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,829,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1164,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1115,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1146,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,1640,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,433,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,608,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Myingyan,512,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,3209,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1813,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,466,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,831,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,777,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,575,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1059,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,259,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,210,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,750,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1500,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,681,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,559,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1422,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1030,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1263,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,463,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1781,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1169,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,525,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,491,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,458,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1064,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,499,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1576,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1576,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,639,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1859,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,753,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1514,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1848,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,360,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1886,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,777,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1179,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,746,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1583,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,514,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,491,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1753,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,722,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,938,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,730,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,507,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,677,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,221,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1004,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,540,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,233,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,936,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1439,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,491,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,894,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1315,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1315,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,523,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,3294,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,360,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,949,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,722,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,523,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,674,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1670,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1272,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1989,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1449,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,668,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1598,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,1458,0
2022-06-01,org_3315,org_3315,FFS and farmer training,FFS and farmer training,Mandalay,Nyaung-U,528,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Loikaw,47,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Loikaw,131,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Loikaw,2249,2249
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Loikaw,34,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Loikaw,342,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Loikaw,83,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Loikaw,374,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Loikaw,233,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Loikaw,145,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Loikaw,80,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Loikaw,116,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Demoso,123,0
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Demoso,179,179
2022-06-01,org_3536,org_6130,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Kayah,Demoso,864,864
